material,electron_density,electron_temperature_ev,ion_current_density,net_current_density,ohmic_heat_flux,plasma_heat_flux,retained_heat_flux,delta_b,feedback,classification,semi_infinite_delta_t
Li,4.6869041923142115e+19,2.9721969969364097,89291.47846066806,1785.8295692133613,0.019932420314229874,1857743.0489296678,1857743.068862088,2.2441396220816486e-05,4.488279244163297e-06,weak-feedback,20.457193799386403
Li,4.9682395947343675e+19,2.9721969969364097,94651.27524649035,1893.0255049298069,0.022397159764467187,1969255.6523067413,1969255.6747039012,2.378846007738236e-05,4.757692015476472e-06,weak-feedback,21.685154235367396
Li,5.266462393484259e+19,2.9721969969364097,100332.79838381479,2006.6559676762959,0.025166676078818073,2087461.8943542042,2087461.9195208803,2.5216382585335876e-05,5.0432765170671755e-06,weak-feedback,22.986824040546562
Li,5.582586268862678e+19,2.9721969969364097,106355.35976997307,2127.1071953994615,0.028278656379501017,2212763.5664148377,2212763.594693494,2.6730017353859747e-05,5.34600347077195e-06,weak-feedback,24.36662768258842
Li,5.917685748188806e+19,2.9721969969364097,112739.43051532707,2254.7886103065416,0.031775447982300656,2345586.577697833,2345586.609473281,2.8334509334147883e-05,5.666901866829577e-06,weak-feedback,25.82925521161115
Li,6.272899858196231e+19,2.9721969969364097,119506.71052601411,2390.134210520282,0.03570463465187133,2486382.402974176,2486382.438678811,3.0035312307456632e-05,6.007062461491326e-06,weak-feedback,27.37967820200189
Li,6.649435996665032e+19,2.9721969969364097,126680.20226345651,2533.60404526913,0.040119684113775624,2635629.6171711967,2635629.657290881,3.183820742289153e-05,6.367641484578306e-06,weak-feedback,29.02316665115361
Li,7.048574036451889e+19,2.9721969969364097,134284.28893134804,2685.6857786269607,0.0450806756344944,2793835.522082457,2793835.5671631326,3.374932284794017e-05,6.749864569588035e-06,weak-feedback,30.76530689256348
Li,7.471670675868067e+19,2.9721969969364097,142344.81735588086,2846.896347117617,0.0506551175701977,2961537.8707222757,2961537.9213773934,3.577515459854529e-05,7.155030919709058e-06,weak-feedback,32.612020584180634
Li,7.920164050192541e+19,2.9721969969364097,150889.18584092826,3017.783716818565,0.05691886600934547,3139306.695186108,3139306.752104974,3.792258861952042e-05,7.584517723904084e-06,weak-feedback,34.56958483654625
Li,8.395578619995103e+19,2.9721969969364097,159946.43729680937,3198.9287459361876,0.06395715700985544,3327746.244229782,3327746.308186939,4.019892419036135e-05,8.03978483807227e-06,weak-feedback,36.64465354914296
Li,8.899530352885224e+19,2.9721969969364097,169547.35795918715,3390.947159183743,0.07186576647735188,3527497.03715359,3527497.1090193563,4.261189873601131e-05,8.522379747202262e-06,weak-feedback,38.84428002747743
Li,9.433732216299774e+19,2.9721969969364097,179724.5820336517,3594.491640673034,0.080752313467927,3739238.0409724973,3739238.121724811,4.5169714126913305e-05,9.033942825382661e-06,weak-feedback,41.175940957773385
Li,1e+20,2.9721969969364097,190512.70262168383,3810.2540524336764,0.09073772465054533,3963688.9782728557,3963689.0690105804,4.7881064557745506e-05,9.576212911549102e-06,weak-feedback,43.64756182076674
Li,1e+18,3.123083101657573,1952.886092965611,39.05772185931222,9.53441023024622e-06,42693.178894820856,42693.17890435526,4.908138082366749e-07,9.816276164733499e-08,weak-feedback,0.47013101509954147
Li,1.0600258488068824e+18,3.123083101657573,2070.1097383190277,41.40219476638055,1.0713385821708184e-05,45255.87319624655,45255.87320695994,5.202753236822197e-07,1.0405506473644394e-07,weak-feedback,0.4983510283380133
Li,1.1236548001387516e+18,3.123083101657573,2194.369832485021,43.88739664970042,1.2038147404300848e-05,47972.39539834789,47972.39541038604,5.515052915995207e-07,1.1030105831990414e-07,weak-feedback,0.5282649718252918
Li,1.191103133283008e+18,3.123083101657573,2326.0887442761505,46.52177488552301,1.3526722115620496e-05,50851.9791514331,50851.97916495983,5.84609864849269e-07,1.169219729698538e-07,weak-feedback,0.5599745251624835
Li,1.2626001098748577e+18,3.123083101657573,2465.7141955514617,49.314283911029236,1.519936623535998e-05,53904.41236350777,53904.41237870714,6.197015682077231e-07,1.2394031364154461e-07,weak-feedback,0.5935874713550704
Li,1.3383887531737592e+18,3.123083101657573,2613.720783054618,52.27441566109236,1.7078840829429115e-05,57140.07047006354,57140.07048714238,6.568996808463479e-07,1.313799361692696e-07,weak-feedback,0.6292180631749393
Li,1.418726674116599e+18,3.123083101657573,2770.6115916016606,55.412231832033214,1.9190721478793718e-05,60569.95170091417,60569.951720104895,6.963306417701201e-07,1.3926612835402402e-07,weak-feedback,0.6669874115136042
Li,1.5038869469554132e+18,3.123083101657573,2936.9199041017378,58.738398082034756,2.1563746307772404e-05,64205.71446395342,64205.71448551717,7.381284795926127e-07,1.4762569591852253e-07,weak-feedback,0.7070238970466604
Li,1.5941590374560028e+18,3.123083101657573,3113.2110142232723,62.264220284465445,2.4230207047702737e-05,68059.71697290456,68059.71699713476,7.824352681086929e-07,1.564870536217386e-07,weak-feedback,0.749463606608745
Li,1.689849786812462e+18,3.123083101657573,3300.0841478669595,66.00168295733918,2.7226388457506985e-05,72145.05925375932,72145.0592809857,8.294016092133577e-07,1.6588032184267155e-07,weak-feedback,0.7944507957622795
Li,1.7912844546220096e+18,3.123083101657573,3498.174499976811,69.96348999953622,3.059306208072003e-05,76475.62767268906,76475.62770328212,8.791871448081839e-07,1.7583742896163678e-07,weak-feedback,0.8421383791322906
Li,1.898807824465269e+18,3.123083101657573,3708.1553936125106,74.16310787225021,3.437604105794388e-05,81066.14213678133,81066.14217115738,9.319610994353945e-07,1.8639221988707888e-07,weak-feedback,0.8926884501739942
Li,2.0127853758499466e+18,3.123083101657573,3930.740568621921,78.61481137243842,3.862680354452546e-05,85932.206128041,85932.2061666678,9.879028554839995e-07,1.9758057109679988e-07,weak-feedback,0.9462728321398748
Li,2.133604526501402e+18,3.123083101657573,4166.6866076930655,83.3337321538613,4.340319321682186e-05,91090.35974072391,91090.35978412711,1.047202562923161e-06,2.094405125846322e-07,weak-feedback,1.0030736621190202
Li,2.2616759492228552e+18,3.123083101657573,4416.795508032111,88.33591016064221,4.877020639943158e-05,96558.13590228512,96558.13595105533,1.1100617856353663e-06,2.2201235712707327e-07,weak-feedback,1.0632840101339536
Li,2.3974349678010685e+18,3.123083101657573,4681.917407408164,93.63834814816327,5.480087652447895e-05,102354.11996903009,102354.12002383097,1.1766941865462128e-06,2.3533883730924255e-07,weak-feedback,1.1271085353992019
Li,2.541343036702629e+18,3.123083101657573,4962.953473831558,99.25906947663115,6.157726795854181e-05,108498.01289905261,108498.01296062989,1.2473262538797735e-06,2.494652507759547e-07,weak-feedback,1.1947641819724186
Li,2.693889309590164e+18,3.123083101657573,5260.858968687362,105.21717937374724,6.919159272104565e-05,115010.69821717832,115010.69828636991,1.3221980710080154e-06,2.644396142016031e-07,weak-feedback,1.266480916162519
Li,2.8555923019901005e+18,3.123083101657573,5576.6464937361225,111.53292987472246,7.774746529024847e-05,121914.31299953666,121914.31307728413,1.4015641325110946e-06,2.803128265022189e-07,weak-feedback,1.3425025082013733
Li,3.0270016537634555e+18,3.123083101657573,5911.389433018558,118.22778866037116,8.736131257200867e-05,129232.32311904176,129232.32320640307,1.4856942092223547e-06,2.9713884184447094e-07,weak-feedback,1.4230873608360044
Li,3.208699997370444e+18,3.123083101657573,6266.2256013635315,125.32451202727063,9.816395821795938e-05,136989.60300754756,136989.60310571152,1.5748742651983966e-06,3.149748530396793e-07,weak-feedback,1.5085093876577438
Li,3.401304938279246e+18,3.123083101657573,6642.361111900795,132.8472222380159,0.00011030240285222989,145212.52020579347,145212.52031609588,1.6694074297310453e-06,3.338814859462091e-07,weak-feedback,1.5990589441538312
Li,3.6054711542504986e+18,3.123083101657573,7041.074475724468,140.82148951448937,0.0001239418244317465,153929.0249885328,153929.02511247463,1.7696150277051676e-06,3.5392300554103354e-07,weak-feedback,1.695043814646188
Li,3.821892620633115e+18,3.123083101657573,7463.720947642304,149.27441895284608,0.00013926782596068634,163168.74536948526,163168.74550875308,1.875837671804585e-06,3.75167534360917e-07,weak-feedback,1.7967902584720234
Li,4.051304969235378e+18,3.123083101657573,7911.737132782241,158.23474265564482,0.0001564889611456134,172963.08780904268,172963.08796553165,1.988436420278581e-06,3.976872840557162e-07,weak-feedback,1.9046441189623258
Li,4.294487988789272e+18,3.123083101657573,8386.645869714426,167.73291739428853,0.00017583957235999513,183345.3439670398,183345.3441428794,2.1077940042043224e-06,4.215588008408645e-07,weak-feedback,2.0189719989877237
Li,4.5522682755073096e+18,3.123083101657573,8890.06140668677,177.80122813373538,0.00019758297953665385,194350.80386345118,194350.80406103414,2.2343161284167436e-06,4.468632256833487e-07,weak-feedback,2.1401625070674957
Li,4.825522042741279e+18,3.123083101657573,9423.694888568449,188.47389777136897,0.00022201506338207774,206016.87583165476,206016.8760536698,2.368432850527866e-06,4.736865701055732e-07,weak-feedback,2.2686275782773286
Li,5.115178099293145e+18,3.123083101657573,9989.360173151848,199.78720346303697,0.00024946829167238083,218383.21367199195,218383.21392146024,2.5106000427229054e-06,5.021200085445811e-07,weak-feedback,2.4048038744456877
Li,5.422221006501592e+18,3.123083101657573,10588.979996582955,211.7795999316591,0.00028031624342008494,231491.85143782807,231491.85171814432,2.6613009413019433e-06,5.322601882603887e-07,weak-feedback,2.5491542683981656
Li,5.747694424835359e+18,3.123083101657573,11224.592508876947,224.49185017753894,0.00031497869247584115,245387.34631226037,245387.34662723905,2.8210477892341472e-06,5.642095578468294e-07,weak-feedback,2.702169417294862
Li,6.092704661368687e+18,3.123083101657573,11898.35820173366,237.9671640346732,0.00035392731974190665,260116.93006112226,260116.93041504957,2.9903835773077066e-06,5.980767154615413e-07,weak-feedback,2.8643694304086824
Li,6.458424430196991e+18,3.123083101657573,12612.567252201054,252.25134504402106,0.00039769213172823607,275730.6695770816,275730.6699747737,3.1698838897937624e-06,6.339767779587525e-07,weak-feedback,3.036305637013437
Li,6.846096838574672e+18,3.123083101657573,13369.64730714831,267.3929461429662,0.00044686867279384516,292281.63706053596,292281.6375074046,3.3601588608978955e-06,6.720317721795791e-07,weak-feedback,3.218562460390942
Li,7.257039612324231e+18,3.123083101657573,14172.17173500854,283.4434347001708,0.0005021261292164376,309826.0904157598,309826.09091788594,3.5618552486492597e-06,7.123710497298519e-07,weak-feedback,3.411759404326986
Li,7.692649574879161e+18,3.123083101657573,15022.868372839332,300.45736745678664,0.0005642164353691408,328423.6644754836,328423.66503970005,3.77565863327668e-06,7.551317266553359e-07,weak-feedback,3.616553158848402
Li,8.154407395185187e+18,3.123083101657573,15924.628798433083,318.49257596866164,0.0006339845059197107,348137.5737038913,348137.5743378758,4.002295747544146e-06,8.004591495088293e-07,weak-feedback,3.8336398323588208
Li,8.643882620598297e+18,3.123083101657573,16880.518158993553,337.61036317987106,0.0007123797332902779,369034.827067036,369034.82777941576,4.24253694696666e-06,8.48507389393332e-07,weak-feedback,4.06375731776025
Li,9.162739011886769e+18,3.123083101657573,17893.785589787134,357.8757117957427,0.0008004689068331842,391186.4558010359,391186.4566015048,4.497198828302893e-06,8.994397656605787e-07,weak-feedback,4.307687800603133
Li,9.712740198471207e+18,3.123083101657573,18967.875258182466,379.35750516364936,0.0008994507295249267,414667.75485224905,414667.7557516998,4.767147005225091e-06,9.534294010450182e-07,weak-feedback,4.5662604177902555
Li,1.0295755673125085e+19,3.123083101657573,20106.43807061777,402.1287614123554,0.0010106721297189693,439558.5388100959,439558.53982076806,5.053299050600874e-06,1.010659810120175e-06,weak-feedback,4.840354075871565
Li,1.0913767146512693e+19,3.123083101657573,21313.344082289615,426.2668816457923,0.0011356465899251744,465943.4132024849,465943.4143381315,5.356627615388204e-06,1.071325523077641e-06,weak-feedback,5.130900438509759
Li,1.1568875283162786e+19,3.123083101657573,22592.695651742197,451.85391303484397,0.0012760747420306271,493912.0620759401,493912.0633520148,5.6781637347442684e-06,1.1356327469488537e-06,weak-feedback,5.43888709327063
Li,1.2263306841775593e+19,3.123083101657573,23948.84138507358,478.9768277014716,0.0014338675092185327,523559.5528380059,523559.5542718734,6.019000332586749e-06,1.2038000665173498e-06,weak-feedback,5.765360908503107
Li,1.2999422244132422e+19,3.123083101657573,25386.390917154018,507.7278183430804,0.0016111721094964004,554986.659398059,554986.6610092311,6.380295936519178e-06,1.2760591873038356e-06,weak-feedback,6.111431591718697
Li,1.377972359833554e+19,3.123083101657573,26910.23058009952,538.2046116019905,0.001810401274685309,588300.2047049238,588300.2065153251,6.7632786157478455e-06,1.352655723149569e-06,weak-feedback,6.4782754615657145
Li,1.460686320364986e+19,3.123083101657573,28525.540012258916,570.5108002451783,0.002034266082477461,623613.4238455994,623613.4258798655,7.169250155375545e-06,1.433850031075109e-06,weak-feedback,6.8671394462194915
Li,1.548365256585496e+19,3.123083101657573,30237.809764169448,604.7561952833889,0.0022858128483352527,661046.3489392977,661046.3512251106,7.599590481260836e-06,1.5199180962521673e-06,weak-feedback,7.279345321779395
Li,1.6413071953751267e+19,3.123083101657573,32052.859961324757,641.0571992264952,0.0025684645792507393,700726.2171350697,700726.2197035343,8.055762350483224e-06,1.6111524700966449e-06,weak-feedback,7.71629420507922
Li,1.7398280529303622e+19,3.123083101657573,33976.86008719141,679.5372017438282,0.002886067553461452,742787.9030998381,742787.9059859057,8.539316323357503e-06,1.7078632646715005e-06,weak-feedback,8.179471316182381
Li,1.8442627085855328e+19,3.123083101657573,36016.34995371776,720.3269990743553,0.003242943659971664,787374.3774668901,787374.3807098338,9.051896033897506e-06,1.8103792067795011e-06,weak-feedback,8.670451026749964
Li,1.9549661430912594e+19,3.123083101657573,38178.26193061539,763.5652386123078,0.003643949210106691,834637.1928031307,834637.1964470799,9.595243776643854e-06,1.919048755328771e-06,weak-feedback,9.190902211441376
Li,2.0723146452190294e+19,3.123083101657573,40469.94450897206,809.3988901794412,0.004094541021398194,884736.9987469323,884737.0028414733,1.0171206428845857e-05,2.0342412857691717e-06,weak-feedback,9.742593920537415
Li,2.1967070907932353e+19,3.123083101657573,42899.18727929055,857.983745585811,0.00460085067305911,937844.0880675707,937844.0926684213,1.0781741728127352e-05,2.1563483456254707e-06,weak-feedback,10.32740139306738
Li,2.3285662984981967e+19,3.123083101657573,45474.24740885538,909.4849481771076,0.0051697679435044755,994138.9755023434,994138.9806721113,1.142892492697478e-05,2.285784985394956e-06,weak-feedback,10.94731243087932
Li,2.468340467068651e+19,3.123083101657573,48203.877708426095,964.0775541685219,0.005809034565322246,1053813.0113388759,1053813.0171479103,1.2114955846666577e-05,2.4229911693333155e-06,weak-feedback,11.6044341553193
Li,2.6165046987488236e+19,3.123083101657573,51097.35638365753,1021.9471276731506,0.006527349573496267,1117069.0318282286,1117069.0383555782,1.2842166354620642e-05,2.5684332709241286e-06,weak-feedback,12.301000169486151
Li,2.773562614198418e+19,3.123083101657573,54164.518572374334,1083.2903714474867,0.00733448768044271,1184122.0486396004,1184122.0559740881,1.361302829057593e-05,2.722605658115186e-06,weak-feedback,13.039378150406696
Li,2.9400480643347137e+19,3.123083101657573,57415.78977489726,1148.3157954979451,0.00824143228868799,1255199.9797001372,1255199.9879415694,1.4430161868549855e-05,2.886032373709971e-06,weak-feedback,13.82207789693785
Li,3.1165269449294365e+19,3.123083101657573,60862.221291052985,1217.2444258210596,0.009260524951202756,1330544.4239040192,1330544.4331645442,1.529634458313027e-05,3.059268916626054e-06,weak-feedback,14.65175986075094
Li,3.303599120128346e+19,3.123083101657573,64515.52778432076,1290.3105556864152,0.01040563331322366,1410411.4823241225,1410411.4927297558,1.6214520650375224e-05,3.242904130075045e-06,weak-feedback,15.531244189395723
