material,velocity,magnetic_field,re,ha,interaction,rm,feedback,classification
Li,0.06458424430196978,1.1086984003084581,3588.013572331655,4674.682910879809,6090.461999861072,0.012985432795949874,0.00014396928568182613,drag-important
Li,0.06458424430196978,1.1515482907238497,3588.013572331655,4855.353912481483,6570.337915452613,0.012985432795949874,0.00014953352940485495,drag-important
Li,0.06458424430196978,1.1960542790537871,3588.013572331655,5043.007636000784,7088.023917433342,0.012985432795949874,0.00015531282460961226,drag-important
Li,0.06458424430196978,1.2422803715366988,3588.013572331655,5237.913955434903,7646.49911474853,0.012985432795949874,0.0001613154827831744,drag-important
Li,0.06458424430196978,1.290293048176919,3588.013572331655,5440.353175093912,8248.977344453198,0.012985432795949874,0.00016755013664182693,drag-important
Li,0.06458424430196978,1.3401613583528338,3588.013572331655,5650.616432720102,8898.925666264196,0.012985432795949874,0.00017402575254619616,drag-important
Li,0.06458424430196978,1.3919570201201679,3588.013572331655,5869.006118187406,9600.084314323572,0.012985432795949874,0.00018075164339621084,drag-important
Li,0.06458424430196978,1.4457545233532292,3588.013572331655,6095.836308383068,10356.48822098896,0.012985432795949874,0.00018773748202443897,drag-important
Li,0.06458424430196978,1.5016312368724398,3588.013572331655,6331.433218896972,11172.490236513147,0.012985432795949874,0.0001949933151070615,drag-important
Li,0.06458424430196978,1.5596675197122196,3588.013572331655,6576.135673168238,12052.78617823425,0.012985432795949874,0.00020252957761248848,drag-important
Li,0.06458424430196978,1.6199468366892449,3588.013572331655,6830.2955897637785,13002.441853426244,0.012985432795949874,0.0002103571078083977,drag-important
Li,0.06458424430196978,1.682555878437282,3588.013572331655,7094.278488489601,14026.922211317155,0.012985432795949874,0.00021848716284877728,drag-important
Li,0.06458424430196978,1.747584686081229,3588.013572331655,7368.464016062722,15132.122792035114,0.012985432795949874,0.00022693143496338954,drag-important
Li,0.06458424430196978,1.8151267807296594,3588.013572331655,7653.246492099668,16324.40365346026,0.012985432795949874,0.00023570206827293826,drag-important
Li,0.06458424430196978,1.8852792979721031,3588.013572331655,7949.035476206811,17610.625971220208,0.012985432795949874,0.000244811676254123,drag-important
Li,0.06458424430196978,1.958143127574487,3588.013572331655,8256.256356988055,18998.19152244969,0.012985432795949874,0.000254273359879696,drag-important
Li,0.06458424430196978,2.0338230585736428,3588.013572331655,8575.350963817009,20495.08528053026,0.012985432795949874,0.0002641007264596126,drag-important
Li,0.06458424430196978,2.1124279299795465,3588.013572331655,8906.778202253407,22109.921365928305,0.012985432795949874,0.00027430790921036905,drag-important
Li,0.06458424430196978,2.1940707873020178,3588.013572331655,9251.014714017627,23851.99261756304,0.012985432795949874,0.0002849095875806718,drag-important
Li,0.06458424430196978,2.278869045127002,3588.013572331655,9608.555562472488,25731.324069971233,0.012985432795949874,0.0002959210083626714,drag-important
Li,0.06458424430196978,2.3669446559762215,3588.013572331655,9979.91494459805,27758.73064401139,0.012985432795949874,0.0003073580076191192,drag-important
Li,0.06458424430196978,2.4584242856930683,3588.013572331655,10365.62693048346,29945.87938309847,0.012985432795949874,0.00031923703345798404,drag-important
Li,0.06458424430196978,2.553439495606943,3588.013572331655,10766.24623139927,32305.35659311735,0.012985432795949874,0.0003315751696872809,drag-important
Li,0.06458424430196978,2.6521269317380396,3588.013572331655,11182.348997554816,34850.74027238289,0.012985432795949874,0.0003443901603841305,drag-important
Li,0.06458424430196978,2.7546285213146695,3588.013572331655,11614.53364668805,37596.67824845666,0.012985432795949874,0.00035770043541338413,drag-important
Li,0.06458424430196978,2.8610916768857493,3588.013572331655,12063.421724679323,40558.97247147133,0.012985432795949874,0.0003715251369325142,drag-important
Li,0.06458424430196978,2.9716695083219946,3588.013572331655,12529.658799426928,43754.669949042545,0.012985432795949874,0.00038588414692088656,drag-important
Li,0.06458424430196978,3.086521043010717,3588.013572331655,13013.915389269863,47202.16084606833,0.012985432795949874,0.0004007981157730077,drag-important
Li,0.06458424430196978,3.2058114545608856,3588.013572331655,13516.88792729305,50921.28431394693,0.012985432795949874,0.00041628849199686676,drag-important
Li,0.06458424430196978,3.3297123003473708,3588.013572331655,14039.29976290181,54933.44265822522,0.012985432795949874,0.0004323775530600844,drag-important
Li,0.06458424430196978,3.458401768235997,3588.013572331655,14581.90220210602,59261.72450167364,0.012985432795949874,0.0004490884374282273,drag-important
Li,0.06458424430196978,3.592064932844225,3588.013572331655,15145.475588010033,63931.03765155011,0.012985432795949874,0.00046644517784136876,drag-important
Li,0.06458424430196978,3.730894021706014,3588.013572331655,15730.830423062254,68968.2524356592,0.012985432795949874,0.00048447273587674594,drag-important
Li,0.06458424430196978,3.8750886917236347,3588.013572331655,16338.808534678352,74402.35633205743,0.012985432795949874,0.0005031970378472257,drag-important
Li,0.06458424430196978,4.024856316304029,3588.013572331655,16970.284285914437,80264.62078224668,0.012985432795949874,0.0005226450120872033,drag-important
Li,0.06458424430196978,4.180412283592646,3588.013572331655,17626.16583293134,86588.78114780958,0.012985432795949874,0.0005428446276795563,drag-important
Li,0.06458424430196978,4.34198030623367,3588.013572331655,18307.396431058394,93411.23084607699,0.012985432795949874,0.0005638249346793517,drag-important
Li,0.06458424430196978,4.509792743102108,3588.013572331655,19014.95579133503,100771.23078201228,0.012985432795949874,0.0005856161058921484,drag-important
Li,0.06458424430196978,4.684090933470462,3588.013572331655,19749.86148948119,108711.13528152443,0.012985432795949874,0.0006082494802669879,drag-important
Li,0.06458424430196978,4.865125544090534,3588.013572331655,20513.170429322705,117276.63582637758,0.012985432795949874,0.0006317576079664669,drag-important
Li,0.06458424430196978,5.053156929689541,3588.013572331655,21305.980362776365,126517.02399331174,0.012985432795949874,0.0006561742971787192,drag-important
Li,0.06458424430196978,5.2484555073989805,3588.013572331655,22129.431468580657,136485.47511049992,0.012985432795949874,0.0006815346627386245,drag-important
Li,0.06458424430196978,5.451302145654736,3588.013572331655,22984.707992042568,147239.3542636892,0.012985432795949874,0.0007078751766281691,drag-important
Li,0.06458424430196978,5.661988568127707,3588.013572331655,23873.039948158665,158840.54641298868,0.012985432795949874,0.0007352337204285877,drag-important
Li,0.06458424430196978,5.880817773265887,3588.013572331655,24795.704890559828,171355.81252001505,0.012985432795949874,0.0007636496397997175,drag-important
Li,0.06458424430196978,6.108104470051255,3588.013572331655,25754.029748823606,184857.17373478832,0.012985432795949874,0.0007931638010649158,drag-important
Li,0.06458424430196978,6.344175530598146,3588.013572331655,26749.392736796526,199422.32585324327,0.012985432795949874,0.0008238186499829183,drag-important
Li,0.06458424430196978,6.589370460244033,3588.013572331655,27783.225334670853,215135.0864304216,0.012985432795949874,0.0008556582727911616,drag-important
Li,0.06458424430196978,6.844041885808749,3588.013572331655,28857.014347666234,232085.8771223295,0.012985432795949874,0.0008887284596083553,drag-important
Li,0.06458424430196978,7.108556062724371,3588.013572331655,29972.304044277033,250372.24403217726,0.012985432795949874,0.0009230767702874934,drag-important
Li,0.06458424430196978,7.383293401765052,3588.013572331655,31130.698377160305,270099.4190554169,0.012985432795949874,0.0009587526028140021,drag-important
Li,0.06458424430196978,7.668649016134385,3588.013572331655,32333.863289858655,291380.92545393284,0.012985432795949874,0.0009958072643474016,drag-important
Li,0.06458424430196978,7.965033289697003,3588.013572331655,33583.52911267505,314339.2311442575,0.012985432795949874,0.0010342940450086397,two-way-candidate
Li,0.06458424430196978,8.272872467171695,3588.013572331655,34881.49305114549,339106.4534592693,0.012985432795949874,0.0010742682945192204,two-way-candidate
Li,0.06458424430196978,8.59260926713478,3588.013572331655,36229.62177068814,365825.11943903886,0.012985432795949874,0.0011157875018023475,two-way-candidate
Li,0.06458424430196978,8.924703518715342,3588.013572331655,37629.85408114621,394648.98602603964,0.012985432795949874,0.0011589113776605542,two-way-candidate
Li,0.06458424430196978,9.26963282289799,3588.013572331655,39084.20372508516,425743.9248846744,0.012985432795949874,0.0012037019406487292,two-way-candidate
Li,0.06458424430196978,9.627893239384193,3588.013572331655,40594.76227385441,459288.8769369537,0.012985432795949874,0.0012502236062660354,two-way-candidate
Li,0.06458424430196978,10.0,3588.013572331655,42163.702135578395,495476.88210735976,0.012985432795949874,0.0012985432795949872,two-way-candidate
Li,0.06846096838574658,0.5,3803.387132541477,2108.18510677892,1168.549056291991,0.013764894421651491,6.882447210825745e-05,drag-important
Li,0.06846096838574658,0.5193244124838053,3803.387132541477,2189.663983970142,1260.620650912324,0.013764894421651491,7.14844570842577e-05,drag-important
Li,0.06846096838574658,0.5393956908032993,3803.387132541477,2274.2919240244855,1359.9466936795156,0.013764894421651491,7.424724735401188e-05,drag-important
Li,0.06846096838574658,0.5602427004454394,3803.387132541477,2362.1906345213583,1467.0987725858502,0.013764894421651491,7.711681622132397e-05,drag-important
Li,0.06846096838574658,0.5818954225143368,3803.387132541477,2453.4865268951035,1582.6935118312335,0.013764894421651491,8.009729055352132e-05,drag-important
Li,0.06846096838574658,0.6043849968485473,3803.387132541477,2548.310898233464,1707.396120288216,0.013764894421651491,8.319295671650422e-05,drag-important
Li,0.06846096838574658,0.6277437668047968,3803.387132541477,2646.8001201023435,1841.924219555471,0.013764894421651491,8.640826673917844e-05,drag-important
Li,0.06846096838574658,0.652005325772544,3803.387132541477,2749.09583466843,1987.0519736289018,0.013764894421651491,8.974784471613553e-05,drag-important
Li,0.06846096838574658,0.6772045654862772,3803.387132541477,2855.345158401719,2143.614543955242,0.013764894421651491,9.321649345778979e-05,drag-important
Li,0.06846096838574658,0.7033777262050231,3803.387132541477,2965.7008936509014,2312.512895505474,0.013764894421651491,9.681920139753433e-05,drag-important
Li,0.06846096838574658,0.7305624488312371,3803.387132541477,3080.3217483959015,2494.718981525426,0.013764894421651491,0.00010056114976585148,drag-important
Li,0.06846096838574658,0.7587978290440246,3803.387132541477,3199.372564493579,2691.2813368000197,0.013764894421651491,0.00010444772004169357,drag-important
Li,0.06846096838574658,0.7881244735245502,3803.387132541477,3323.0245547448676,2903.331111618547,0.013764894421651491,0.00010848450169185099,drag-important
Li,0.06846096838574658,0.818584558354491,3803.387132541477,3451.4555491242745,3132.0885811643943,0.013764894421651491,0.00011267730020943783,drag-important
Li,0.06846096838574658,0.8502218896715226,3803.387132541477,3584.8502505258675,3378.8701677885874,0.013764894421651491,0.0001170321454630553,drag-important
Li,0.06846096838574658,0.8830819666690685,3803.387132541477,3723.400500393537,3645.096016577969,0.013764894421651491,0.00012155530036864089,drag-important
Li,0.06846096838574658,0.9172120470309147,3803.387132541477,3867.305554617561,3932.298167812856,0.013764894421651491,0.00012625326989647385,drag-important
Li,0.06846096838574658,0.9526612148947965,3803.387132541477,4016.7723700942443,4242.129373343925,0.013764894421651491,0.00013113281042629118,drag-important
Li,0.06846096838574658,0.989480451442697,3803.387132541477,4172.015902360752,4576.37260762363,0.013764894421651491,0.0001362009394639678,drag-important
Li,0.06846096838574658,1.0277227082193783,3803.387132541477,4333.259414733181,4936.9513281248865,0.013764894421651491,0.00014146494573373484,drag-important
Li,0.06846096838574658,1.067442983284588,3803.387132541477,4500.734799392456,5325.940544192379,0.013764894421651491,0.00014693239966045052,drag-important
Li,0.06846096838574658,1.1086984003084581,3803.387132541477,4674.682910879809,5745.578758023894,0.013764894421651491,0.00015261116425699828,drag-important
Li,0.06846096838574658,1.1515482907238497,3803.387132541477,4855.353912481483,6198.280846498121,0.013764894421651491,0.00015850940643247026,drag-important
Li,0.06846096838574658,1.1960542790537871,3803.387132541477,5043.007636000784,6686.651957979424,0.013764894421651491,0.00016463560873739873,drag-important
Li,0.06846096838574658,1.2422803715366988,3803.387132541477,5237.913955434903,7213.50250407109,0.013764894421651491,0.00017099858156292646,drag-important
Li,0.06846096838574658,1.290293048176919,3803.387132541477,5440.353175093912,7781.864332589508,0.013764894421651491,0.0001776074758114617,drag-important
Li,0.06846096838574658,1.3401613583528338,3803.387132541477,5650.616432720102,8395.008174829347,0.013764894421651491,0.0001844717960570381,drag-important
Li,0.06846096838574658,1.3919570201201679,3803.387132541477,5869.006118187406,9056.462467522839,0.013764894421651491,0.00019160141421430734,drag-important
Li,0.06846096838574658,1.4457545233532292,3803.387132541477,6095.836308383068,9770.033657807266,0.013764894421651491,0.0001990065837358227,drag-important
Li,0.06846096838574658,1.5016312368724398,3803.387132541477,6331.433218896972,10539.828108048874,0.013764894421651491,0.00020669795435803074,drag-important
Li,0.06846096838574658,1.5596675197122196,3803.387132541477,6576.135673168238,11370.275726578106,0.013764894421651491,0.0002146865874171775,drag-important
